holder,dataset_id,METRICA,PRINCIPIO,punteggio,PROVINCIA,CATEGORIA
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,R1_1,R,25.0
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,R1_2,R,0.0
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,R1_3,R,0.0
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,G_R,R,100.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,F1,F,0.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,F2,F,48.58284950256348
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,F3,F,100.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,F4,F,0.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,G_F,F,78.67645
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,A1,A,100.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,A1_1,A,100.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,A1_2,A,100.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,A2,A,100.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,G_A,A,100.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,I1,I,93.75
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,I2,I,33.33331603088379
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,I3,I,30.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,G_I,I,50.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,R1_1,R,25.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,R1_2,R,0.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,R1_3,R,0.0
Comune di Bitonto,8572eaa4-73e8-4e8a-b083-06302df82e68,G_R,R,100.0
Comune di Bitonto,8f79652d-8160-48c6-a3d2-8d3d777dd6b8,F1,F,0.0
